"year","month","day","gwl","ts","time"
1996,8,14,"TM",1996.662,"1996-8-14 00:00:00"
1996,8,15,"TM",1996.6647,"1996-8-15 00:00:00"
1996,8,16,"TM",1996.6675,"1996-8-16 00:00:00"
1996,8,17,"HM",1996.6702,"1996-8-17 00:00:00"
1996,8,18,"HM",1996.6729,"1996-8-18 00:00:00"
1996,8,19,"HM",1996.6757,"1996-8-19 00:00:00"
1996,8,20,"HM",1996.6784,"1996-8-20 00:00:00"
1996,8,21,"TB",1996.6812,"1996-8-21 00:00:00"
1996,8,22,"TB",1996.6839,"1996-8-22 00:00:00"
1996,8,23,"TB",1996.6866,"1996-8-23 00:00:00"
1996,8,24,"TB",1996.6894,"1996-8-24 00:00:00"
1996,8,25,"TB",1996.6921,"1996-8-25 00:00:00"
1996,8,26,"TB",1996.6949,"1996-8-26 00:00:00"
1996,8,27,"TB",1996.6976,"1996-8-27 00:00:00"
1996,8,28,"TRM",1996.7003,"1996-8-28 00:00:00"
1996,8,29,"TRM",1996.7031,"1996-8-29 00:00:00"
1996,8,30,"TRM",1996.7058,"1996-8-30 00:00:00"
1996,8,31,"TRM",1996.7086,"1996-8-31 00:00:00"
1996,9,1,"TRM",1996.7097,"1996-9-1 00:00:00"
1996,9,2,"HNA",1996.7124,"1996-9-2 00:00:00"
1996,9,3,"HNA",1996.7152,"1996-9-3 00:00:00"
1996,9,4,"HNA",1996.7179,"1996-9-4 00:00:00"
1996,9,5,"HNA",1996.7207,"1996-9-5 00:00:00"
1996,9,6,"HNA",1996.7234,"1996-9-6 00:00:00"
1996,9,7,"HNA",1996.7261,"1996-9-7 00:00:00"
1996,9,8,"HNA",1996.7289,"1996-9-8 00:00:00"
1996,9,9,"HNA",1996.7316,"1996-9-9 00:00:00"
1996,9,10,"NZ",1996.7344,"1996-9-10 00:00:00"
1996,9,11,"NZ",1996.7371,"1996-9-11 00:00:00"
1996,9,12,"NZ",1996.7398,"1996-9-12 00:00:00"
1996,9,13,"NZ",1996.7426,"1996-9-13 00:00:00"
1996,9,14,"NZ",1996.7453,"1996-9-14 00:00:00"
1996,9,15,"NZ",1996.7481,"1996-9-15 00:00:00"
1996,9,16,"HNFA",1996.7508,"1996-9-16 00:00:00"
1996,9,17,"HNFA",1996.7535,"1996-9-17 00:00:00"
1996,9,18,"HNFA",1996.7563,"1996-9-18 00:00:00"
1996,9,19,"HNFA",1996.759,"1996-9-19 00:00:00"
1996,9,20,"HNFA",1996.7618,"1996-9-20 00:00:00"
1996,9,21,"HNFA",1996.7645,"1996-9-21 00:00:00"
1996,9,22,"SEZ",1996.7672,"1996-9-22 00:00:00"
1996,9,23,"SEZ",1996.77,"1996-9-23 00:00:00"
1996,9,24,"SEZ",1996.7727,"1996-9-24 00:00:00"
1996,9,25,"SEZ",1996.7755,"1996-9-25 00:00:00"
1996,9,26,"SEZ",1996.7782,"1996-9-26 00:00:00"
1996,9,27,"WZ",1996.7809,"1996-9-27 00:00:00"
1996,9,28,"WZ",1996.7837,"1996-9-28 00:00:00"
1996,9,29,"WZ",1996.7864,"1996-9-29 00:00:00"
1996,9,30,"WZ",1996.7892,"1996-9-30 00:00:00"
1996,10,1,"WZ",1996.793,"1996-10-1 00:00:00"
1996,10,2,"WZ",1996.7958,"1996-10-2 00:00:00"
1996,10,3,"WZ",1996.7985,"1996-10-3 00:00:00"
1996,10,4,"WZ",1996.8013,"1996-10-4 00:00:00"
1996,10,5,"WZ",1996.804,"1996-10-5 00:00:00"
1996,10,6,"BM",1996.8067,"1996-10-6 00:00:00"
1996,10,7,"BM",1996.8095,"1996-10-7 00:00:00"
1996,10,8,"BM",1996.8122,"1996-10-8 00:00:00"
1996,10,9,"BM",1996.815,"1996-10-9 00:00:00"
1996,10,10,"BM",1996.8177,"1996-10-10 00:00:00"
1996,10,11,"BM",1996.8204,"1996-10-11 00:00:00"
1996,10,12,"SA",1996.8232,"1996-10-12 00:00:00"
1996,10,13,"SA",1996.8259,"1996-10-13 00:00:00"
1996,10,14,"SA",1996.8287,"1996-10-14 00:00:00"
1996,10,15,"SA",1996.8314,"1996-10-15 00:00:00"
1996,10,16,"TRM",1996.8341,"1996-10-16 00:00:00"
1996,10,17,"TRM",1996.8369,"1996-10-17 00:00:00"
1996,10,18,"TRM",1996.8396,"1996-10-18 00:00:00"
1996,10,19,"TRM",1996.8424,"1996-10-19 00:00:00"
1996,10,20,"TRM",1996.8451,"1996-10-20 00:00:00"
1996,10,21,"TRM",1996.8478,"1996-10-21 00:00:00"
1996,10,22,"HM",1996.8506,"1996-10-22 00:00:00"
1996,10,23,"HM",1996.8533,"1996-10-23 00:00:00"
1996,10,24,"HM",1996.8561,"1996-10-24 00:00:00"
1996,10,25,"HM",1996.8588,"1996-10-25 00:00:00"
1996,10,26,"SWZ",1996.8615,"1996-10-26 00:00:00"
1996,10,27,"SWZ",1996.8643,"1996-10-27 00:00:00"
1996,10,28,"SWZ",1996.867,"1996-10-28 00:00:00"
1996,10,29,"SWZ",1996.8697,"1996-10-29 00:00:00"
1996,10,30,"WZ",1996.8725,"1996-10-30 00:00:00"
1996,10,31,"WZ",1996.8752,"1996-10-31 00:00:00"
1996,11,1,"WZ",1996.8764,"1996-11-1 00:00:00"
1996,11,2,"WZ",1996.8791,"1996-11-2 00:00:00"
1996,11,3,"WZ",1996.8818,"1996-11-3 00:00:00"
1996,11,4,"WZ",1996.8846,"1996-11-4 00:00:00"
1996,11,5,"WZ",1996.8873,"1996-11-5 00:00:00"
1996,11,6,"WZ",1996.8901,"1996-11-6 00:00:00"
1996,11,7,"WZ",1996.8928,"1996-11-7 00:00:00"
1996,11,8,"WZ",1996.8955,"1996-11-8 00:00:00"
1996,11,9,"WZ",1996.8983,"1996-11-9 00:00:00"
1996,11,10,"WZ",1996.901,"1996-11-10 00:00:00"
1996,11,11,"TRW",1996.9038,"1996-11-11 00:00:00"
1996,11,12,"TRW",1996.9065,"1996-11-12 00:00:00"
1996,11,13,"TRW",1996.9092,"1996-11-13 00:00:00"
1996,11,14,"BM",1996.912,"1996-11-14 00:00:00"
1996,11,15,"BM",1996.9147,"1996-11-15 00:00:00"
1996,11,16,"BM",1996.9175,"1996-11-16 00:00:00"
1996,11,17,"BM",1996.9202,"1996-11-17 00:00:00"
1996,11,18,"WS",1996.9229,"1996-11-18 00:00:00"
1996,11,19,"WS",1996.9257,"1996-11-19 00:00:00"
1996,11,20,"WS",1996.9284,"1996-11-20 00:00:00"
1996,11,21,"WS",1996.9312,"1996-11-21 00:00:00"
1996,11,22,"WS",1996.9339,"1996-11-22 00:00:00"
1996,11,23,"WS",1996.9366,"1996-11-23 00:00:00"
1996,11,24,"WS",1996.9394,"1996-11-24 00:00:00"
1996,11,25,"WS",1996.9421,"1996-11-25 00:00:00"
1996,11,26,"TRM",1996.9449,"1996-11-26 00:00:00"
1996,11,27,"TRM",1996.9476,"1996-11-27 00:00:00"
1996,11,28,"TRM",1996.9503,"1996-11-28 00:00:00"
1996,11,29,"TRM",1996.9531,"1996-11-29 00:00:00"
1996,11,30,"TRM",1996.9558,"1996-11-30 00:00:00"
1996,12,1,"TRM",1996.9597,"1996-12-1 00:00:00"
1996,12,2,"TRM",1996.9624,"1996-12-2 00:00:00"
1996,12,3,"TRM",1996.9652,"1996-12-3 00:00:00"
1996,12,4,"TRW",1996.9679,"1996-12-4 00:00:00"
1996,12,5,"TRW",1996.9707,"1996-12-5 00:00:00"
1996,12,6,"TRW",1996.9734,"1996-12-6 00:00:00"
1996,12,7,"TRW",1996.9761,"1996-12-7 00:00:00"
1996,12,8,"SEA",1996.9789,"1996-12-8 00:00:00"
1996,12,9,"SEA",1996.9816,"1996-12-9 00:00:00"
1996,12,10,"SEA",1996.9844,"1996-12-10 00:00:00"
1996,12,11,"SEA",1996.9871,"1996-12-11 00:00:00"
1996,12,12,"SEA",1996.9898,"1996-12-12 00:00:00"
1996,12,13,"NWZ",1996.9926,"1996-12-13 00:00:00"
1996,12,14,"NWZ",1996.9953,"1996-12-14 00:00:00"
1996,12,15,"NWZ",1996.9981,"1996-12-15 00:00:00"
1996,12,16,"NWZ",1997.0008,"1996-12-16 00:00:00"
1996,12,17,"SWZ",1997.0035,"1996-12-17 00:00:00"
1996,12,18,"SWZ",1997.0063,"1996-12-18 00:00:00"
1996,12,19,"SWZ",1997.009,"1996-12-19 00:00:00"
1996,12,20,"HNA",1997.0118,"1996-12-20 00:00:00"
1996,12,21,"HNA",1997.0145,"1996-12-21 00:00:00"
1996,12,22,"HNA",1997.0172,"1996-12-22 00:00:00"
1996,12,23,"HNA",1997.02,"1996-12-23 00:00:00"
1996,12,24,"HNA",1997.0227,"1996-12-24 00:00:00"
1996,12,25,"HNA",1997.0255,"1996-12-25 00:00:00"
1996,12,26,"HNA",1997.0282,"1996-12-26 00:00:00"
1996,12,27,"HNA",1997.0309,"1996-12-27 00:00:00"
1996,12,28,"HNA",1997.0337,"1996-12-28 00:00:00"
1996,12,29,"HNFZ",1997.0364,"1996-12-29 00:00:00"
1996,12,30,"HNFZ",1997.0392,"1996-12-30 00:00:00"
1996,12,31,"HNFZ",1997.0419,"1996-12-31 00:00:00"
1997,1,1,"HNFZ",1997.043,"1997-1-1 00:00:00"
1997,1,2,"HNFZ",1997.0458,"1997-1-2 00:00:00"
1997,1,3,"HNFZ",1997.0485,"1997-1-3 00:00:00"
1997,1,4,"HNFZ",1997.0513,"1997-1-4 00:00:00"
1997,1,5,"HNFZ",1997.054,"1997-1-5 00:00:00"
1997,1,6,"HNFZ",1997.0567,"1997-1-6 00:00:00"
1997,1,7,"HNFZ",1997.0595,"1997-1-7 00:00:00"
1997,1,8,"HNFZ",1997.0622,"1997-1-8 00:00:00"
1997,1,9,"HNFZ",1997.065,"1997-1-9 00:00:00"
1997,1,10,"HNFZ",1997.0677,"1997-1-10 00:00:00"
1997,1,11,"HNFZ",1997.0704,"1997-1-11 00:00:00"
1997,1,12,"HM",1997.0732,"1997-1-12 00:00:00"
1997,1,13,"HM",1997.0759,"1997-1-13 00:00:00"
1997,1,14,"HM",1997.0787,"1997-1-14 00:00:00"
1997,1,15,"HM",1997.0814,"1997-1-15 00:00:00"
1997,1,16,"HM",1997.0841,"1997-1-16 00:00:00"
1997,1,17,"HM",1997.0869,"1997-1-17 00:00:00"
1997,1,18,"TRW",1997.0896,"1997-1-18 00:00:00"
1997,1,19,"TRW",1997.0924,"1997-1-19 00:00:00"
1997,1,20,"TRW",1997.0951,"1997-1-20 00:00:00"
1997,1,21,"TRW",1997.0978,"1997-1-21 00:00:00"
1997,1,22,"TRW",1997.1006,"1997-1-22 00:00:00"
1997,1,23,"TRW",1997.1033,"1997-1-23 00:00:00"
1997,1,24,"TRW",1997.1061,"1997-1-24 00:00:00"
1997,1,25,"SEA",1997.1088,"1997-1-25 00:00:00"
1997,1,26,"SEA",1997.1115,"1997-1-26 00:00:00"
1997,1,27,"SEA",1997.1143,"1997-1-27 00:00:00"
1997,1,28,"NWA",1997.117,"1997-1-28 00:00:00"
1997,1,29,"NWA",1997.1197,"1997-1-29 00:00:00"
1997,1,30,"NWA",1997.1225,"1997-1-30 00:00:00"
1997,1,31,"NWA",1997.1252,"1997-1-31 00:00:00"
1997,2,1,"NWA",1997.1264,"1997-2-1 00:00:00"
1997,2,2,"WA",1997.1291,"1997-2-2 00:00:00"
1997,2,3,"WA",1997.1318,"1997-2-3 00:00:00"
1997,2,4,"WA",1997.1346,"1997-2-4 00:00:00"
1997,2,5,"WA",1997.1373,"1997-2-5 00:00:00"
1997,2,6,"WA",1997.1401,"1997-2-6 00:00:00"
1997,2,7,"WA",1997.1428,"1997-2-7 00:00:00"
1997,2,8,"WA",1997.1455,"1997-2-8 00:00:00"
1997,2,9,"WA",1997.1483,"1997-2-9 00:00:00"
1997,2,10,"WA",1997.151,"1997-2-10 00:00:00"
1997,2,11,"WZ",1997.1538,"1997-2-11 00:00:00"
1997,2,12,"WZ",1997.1565,"1997-2-12 00:00:00"
1997,2,13,"WZ",1997.1592,"1997-2-13 00:00:00"
1997,2,14,"WZ",1997.162,"1997-2-14 00:00:00"
1997,2,15,"WZ",1997.1647,"1997-2-15 00:00:00"
1997,2,16,"WZ",1997.1675,"1997-2-16 00:00:00"
1997,2,17,"WZ",1997.1702,"1997-2-17 00:00:00"
1997,2,18,"WZ",1997.1729,"1997-2-18 00:00:00"
1997,2,19,"WZ",1997.1757,"1997-2-19 00:00:00"
1997,2,20,"WZ",1997.1784,"1997-2-20 00:00:00"
1997,2,21,"WZ",1997.1812,"1997-2-21 00:00:00"
1997,2,22,"WZ",1997.1839,"1997-2-22 00:00:00"
1997,2,23,"WZ",1997.1866,"1997-2-23 00:00:00"
1997,2,24,"WZ",1997.1894,"1997-2-24 00:00:00"
1997,2,25,"WZ",1997.1921,"1997-2-25 00:00:00"
1997,2,26,"WZ",1997.1949,"1997-2-26 00:00:00"
1997,2,27,"WZ",1997.1976,"1997-2-27 00:00:00"
1997,2,28,"WA",1997.2003,"1997-2-28 00:00:00"
1997,3,1,"WA",1997.2097,"1997-3-1 00:00:00"
1997,3,2,"WA",1997.2124,"1997-3-2 00:00:00"
1997,3,3,"WA",1997.2152,"1997-3-3 00:00:00"
1997,3,4,"WA",1997.2179,"1997-3-4 00:00:00"
1997,3,5,"WA",1997.2207,"1997-3-5 00:00:00"
1997,3,6,"WA",1997.2234,"1997-3-6 00:00:00"
1997,3,7,"HM",1997.2261,"1997-3-7 00:00:00"
1997,3,8,"HM",1997.2289,"1997-3-8 00:00:00"
1997,3,9,"HM",1997.2316,"1997-3-9 00:00:00"
1997,3,10,"HM",1997.2344,"1997-3-10 00:00:00"
1997,3,11,"HM",1997.2371,"1997-3-11 00:00:00"
1997,3,12,"HM",1997.2398,"1997-3-12 00:00:00"
1997,3,13,"NWZ",1997.2426,"1997-3-13 00:00:00"
1997,3,14,"NWZ",1997.2453,"1997-3-14 00:00:00"
1997,3,15,"NWZ",1997.2481,"1997-3-15 00:00:00"
1997,3,16,"NWZ",1997.2508,"1997-3-16 00:00:00"
1997,3,17,"NWZ",1997.2535,"1997-3-17 00:00:00"
1997,3,18,"NWZ",1997.2563,"1997-3-18 00:00:00"
1997,3,19,"NWZ",1997.259,"1997-3-19 00:00:00"
1997,3,20,"NWZ",1997.2618,"1997-3-20 00:00:00"
1997,3,21,"NWZ",1997.2645,"1997-3-21 00:00:00"
1997,3,22,"BM",1997.2672,"1997-3-22 00:00:00"
1997,3,23,"BM",1997.27,"1997-3-23 00:00:00"
1997,3,24,"BM",1997.2727,"1997-3-24 00:00:00"
1997,3,25,"BM",1997.2755,"1997-3-25 00:00:00"
1997,3,26,"WZ",1997.2782,"1997-3-26 00:00:00"
1997,3,27,"WZ",1997.2809,"1997-3-27 00:00:00"
1997,3,28,"WZ",1997.2837,"1997-3-28 00:00:00"
1997,3,29,"HB",1997.2864,"1997-3-29 00:00:00"
1997,3,30,"HB",1997.2892,"1997-3-30 00:00:00"
1997,3,31,"HB",1997.2919,"1997-3-31 00:00:00"
1997,4,1,"HB",1997.293,"1997-4-1 00:00:00"
1997,4,2,"HB",1997.2958,"1997-4-2 00:00:00"
1997,4,3,"NWZ",1997.2985,"1997-4-3 00:00:00"
1997,4,4,"NWZ",1997.3013,"1997-4-4 00:00:00"
1997,4,5,"NWZ",1997.304,"1997-4-5 00:00:00"
1997,4,6,"NWZ",1997.3067,"1997-4-6 00:00:00"
1997,4,7,"HM",1997.3095,"1997-4-7 00:00:00"
1997,4,8,"HM",1997.3122,"1997-4-8 00:00:00"
1997,4,9,"HM",1997.315,"1997-4-9 00:00:00"
1997,4,10,"HM",1997.3177,"1997-4-10 00:00:00"
1997,4,11,"HNA",1997.3204,"1997-4-11 00:00:00"
1997,4,12,"HNA",1997.3232,"1997-4-12 00:00:00"
1997,4,13,"HNA",1997.3259,"1997-4-13 00:00:00"
1997,4,14,"HNA",1997.3287,"1997-4-14 00:00:00"
1997,4,15,"HNA",1997.3314,"1997-4-15 00:00:00"
1997,4,16,"HNA",1997.3341,"1997-4-16 00:00:00"
1997,4,17,"HNA",1997.3369,"1997-4-17 00:00:00"
1997,4,18,"HNA",1997.3396,"1997-4-18 00:00:00"
1997,4,19,"HNA",1997.3424,"1997-4-19 00:00:00"
1997,4,20,"HNA",1997.3451,"1997-4-20 00:00:00"
1997,4,21,"HNA",1997.3478,"1997-4-21 00:00:00"
1997,4,22,"HNA",1997.3506,"1997-4-22 00:00:00"
1997,4,23,"WA",1997.3533,"1997-4-23 00:00:00"
1997,4,24,"WA",1997.3561,"1997-4-24 00:00:00"
1997,4,25,"WA",1997.3588,"1997-4-25 00:00:00"
1997,4,26,"WA",1997.3615,"1997-4-26 00:00:00"
1997,4,27,"TRM",1997.3643,"1997-4-27 00:00:00"
1997,4,28,"TRM",1997.367,"1997-4-28 00:00:00"
1997,4,29,"TRM",1997.3697,"1997-4-29 00:00:00"
1997,4,30,"TRM",1997.3725,"1997-4-30 00:00:00"
1997,5,1,"HM",1997.3764,"1997-5-1 00:00:00"
1997,5,2,"HM",1997.3791,"1997-5-2 00:00:00"
1997,5,3,"HM",1997.3818,"1997-5-3 00:00:00"
1997,5,4,"WZ",1997.3846,"1997-5-4 00:00:00"
1997,5,5,"WZ",1997.3873,"1997-5-5 00:00:00"
1997,5,6,"WZ",1997.3901,"1997-5-6 00:00:00"
1997,5,7,"WZ",1997.3928,"1997-5-7 00:00:00"
1997,5,8,"WZ",1997.3955,"1997-5-8 00:00:00"
1997,5,9,"WZ",1997.3983,"1997-5-9 00:00:00"
1997,5,10,"WZ",1997.401,"1997-5-10 00:00:00"
1997,5,11,"SWA",1997.4038,"1997-5-11 00:00:00"
1997,5,12,"SWA",1997.4065,"1997-5-12 00:00:00"
1997,5,13,"SWA",1997.4092,"1997-5-13 00:00:00"
1997,5,14,"SWA",1997.412,"1997-5-14 00:00:00"
1997,5,15,"SWA",1997.4147,"1997-5-15 00:00:00"
1997,5,16,"HNZ",1997.4175,"1997-5-16 00:00:00"
1997,5,17,"HNZ",1997.4202,"1997-5-17 00:00:00"
1997,5,18,"HNZ",1997.4229,"1997-5-18 00:00:00"
1997,5,19,"HNZ",1997.4257,"1997-5-19 00:00:00"
1997,5,20,"HNZ",1997.4284,"1997-5-20 00:00:00"
1997,5,21,"HNZ",1997.4312,"1997-5-21 00:00:00"
1997,5,22,NA,1997.4339,"1997-5-22 00:00:00"
1997,5,23,NA,1997.4366,"1997-5-23 00:00:00"
1997,5,24,NA,1997.4394,"1997-5-24 00:00:00"
1997,5,25,NA,1997.4421,"1997-5-25 00:00:00"
1997,5,26,NA,1997.4449,"1997-5-26 00:00:00"
1997,5,27,NA,1997.4476,"1997-5-27 00:00:00"
1997,5,28,NA,1997.4503,"1997-5-28 00:00:00"
1997,5,29,NA,1997.4531,"1997-5-29 00:00:00"
1997,5,30,NA,1997.4558,"1997-5-30 00:00:00"
1997,5,31,"HNFA",1997.4586,"1997-5-31 00:00:00"
1997,6,1,"HNFA",1997.4597,"1997-6-1 00:00:00"
1997,6,2,"HNFA",1997.4624,"1997-6-2 00:00:00"
1997,6,3,"HNFA",1997.4652,"1997-6-3 00:00:00"
1997,6,4,"HNFA",1997.4679,"1997-6-4 00:00:00"
1997,6,5,"SA",1997.4707,"1997-6-5 00:00:00"
1997,6,6,"SA",1997.4734,"1997-6-6 00:00:00"
1997,6,7,"SA",1997.4761,"1997-6-7 00:00:00"
1997,6,8,"SA",1997.4789,"1997-6-8 00:00:00"
1997,6,9,"SA",1997.4816,"1997-6-9 00:00:00"
1997,6,10,"SA",1997.4844,"1997-6-10 00:00:00"
1997,6,11,"TB",1997.4871,"1997-6-11 00:00:00"
1997,6,12,"TB",1997.4898,"1997-6-12 00:00:00"
1997,6,13,"TB",1997.4926,"1997-6-13 00:00:00"
1997,6,14,"WZ",1997.4953,"1997-6-14 00:00:00"
1997,6,15,"WZ",1997.4981,"1997-6-15 00:00:00"
1997,6,16,"WZ",1997.5008,"1997-6-16 00:00:00"
1997,6,17,"WZ",1997.5035,"1997-6-17 00:00:00"
1997,6,18,"WZ",1997.5063,"1997-6-18 00:00:00"
1997,6,19,"WZ",1997.509,"1997-6-19 00:00:00"
1997,6,20,"WZ",1997.5118,"1997-6-20 00:00:00"
1997,6,21,"WZ",1997.5145,"1997-6-21 00:00:00"
1997,6,22,"WZ",1997.5172,"1997-6-22 00:00:00"
1997,6,23,"WZ",1997.52,"1997-6-23 00:00:00"
1997,6,24,"WZ",1997.5227,"1997-6-24 00:00:00"
1997,6,25,"WZ",1997.5255,"1997-6-25 00:00:00"
1997,6,26,"TRW",1997.5282,"1997-6-26 00:00:00"
1997,6,27,"TRW",1997.5309,"1997-6-27 00:00:00"
1997,6,28,"TRW",1997.5337,"1997-6-28 00:00:00"
1997,6,29,"TRW",1997.5364,"1997-6-29 00:00:00"
1997,6,30,"TRW",1997.5392,"1997-6-30 00:00:00"
1997,7,1,"TRW",1997.543,"1997-7-1 00:00:00"
1997,7,2,"TRW",1997.5458,"1997-7-2 00:00:00"
1997,7,3,"TRW",1997.5485,"1997-7-3 00:00:00"
1997,7,4,"TRW",1997.5513,"1997-7-4 00:00:00"
1997,7,5,"TRW",1997.554,"1997-7-5 00:00:00"
1997,7,6,NA,1997.5567,"1997-7-6 00:00:00"
1997,7,7,NA,1997.5595,"1997-7-7 00:00:00"
1997,7,8,NA,1997.5622,"1997-7-8 00:00:00"
1997,7,9,NA,1997.565,"1997-7-9 00:00:00"
1997,7,10,NA,1997.5677,"1997-7-10 00:00:00"
1997,7,11,NA,1997.5704,"1997-7-11 00:00:00"
1997,7,12,NA,1997.5732,"1997-7-12 00:00:00"
1997,7,13,NA,1997.5759,"1997-7-13 00:00:00"
1997,7,14,"HFZ",1997.5787,"1997-7-14 00:00:00"
1997,7,15,"HFZ",1997.5814,"1997-7-15 00:00:00"
1997,7,16,"HFZ",1997.5841,"1997-7-16 00:00:00"
1997,7,17,"HFZ",1997.5869,"1997-7-17 00:00:00"
1997,7,18,"NEZ",1997.5896,"1997-7-18 00:00:00"
1997,7,19,"NEZ",1997.5924,"1997-7-19 00:00:00"
1997,7,20,"NEZ",1997.5951,"1997-7-20 00:00:00"
1997,7,21,"NEZ",1997.5978,"1997-7-21 00:00:00"
1997,7,22,"NEZ",1997.6006,"1997-7-22 00:00:00"
1997,7,23,"NEZ",1997.6033,"1997-7-23 00:00:00"
1997,7,24,"WZ",1997.6061,"1997-7-24 00:00:00"
1997,7,25,"WZ",1997.6088,"1997-7-25 00:00:00"
1997,7,26,"WZ",1997.6115,"1997-7-26 00:00:00"
1997,7,27,"WZ",1997.6143,"1997-7-27 00:00:00"
1997,7,28,"WZ",1997.617,"1997-7-28 00:00:00"
1997,7,29,"WZ",1997.6197,"1997-7-29 00:00:00"
1997,7,30,"WZ",1997.6225,"1997-7-30 00:00:00"
1997,7,31,"WZ",1997.6252,"1997-7-31 00:00:00"
1997,8,1,"WZ",1997.6264,"1997-8-1 00:00:00"
1997,8,2,"WZ",1997.6291,"1997-8-2 00:00:00"
1997,8,3,"HFA",1997.6318,"1997-8-3 00:00:00"
1997,8,4,"HFA",1997.6346,"1997-8-4 00:00:00"
1997,8,5,"HFA",1997.6373,"1997-8-5 00:00:00"
1997,8,6,"HFA",1997.6401,"1997-8-6 00:00:00"
1997,8,7,"HFA",1997.6428,"1997-8-7 00:00:00"
1997,8,8,"HFA",1997.6455,"1997-8-8 00:00:00"
1997,8,9,"HFA",1997.6483,"1997-8-9 00:00:00"
1997,8,10,"HFA",1997.651,"1997-8-10 00:00:00"
1997,8,11,"HFA",1997.6538,"1997-8-11 00:00:00"
1997,8,12,"HFA",1997.6565,"1997-8-12 00:00:00"
1997,8,13,"HFA",1997.6592,"1997-8-13 00:00:00"
1997,8,14,"HFA",1997.662,"1997-8-14 00:00:00"
1997,8,15,"HFA",1997.6647,"1997-8-15 00:00:00"
1997,8,16,"HFA",1997.6675,"1997-8-16 00:00:00"
1997,8,17,"HFA",1997.6702,"1997-8-17 00:00:00"
1997,8,18,"HFA",1997.6729,"1997-8-18 00:00:00"
1997,8,19,"HFA",1997.6757,"1997-8-19 00:00:00"
1997,8,20,"HFA",1997.6784,"1997-8-20 00:00:00"
1997,8,21,"HFA",1997.6812,"1997-8-21 00:00:00"
1997,8,22,"BM",1997.6839,"1997-8-22 00:00:00"
1997,8,23,"BM",1997.6866,"1997-8-23 00:00:00"
1997,8,24,"BM",1997.6894,"1997-8-24 00:00:00"
1997,8,25,"BM",1997.6921,"1997-8-25 00:00:00"
1997,8,26,"TB",1997.6949,"1997-8-26 00:00:00"
1997,8,27,"TB",1997.6976,"1997-8-27 00:00:00"
1997,8,28,"TB",1997.7003,"1997-8-28 00:00:00"
1997,8,29,"TB",1997.7031,"1997-8-29 00:00:00"
1997,8,30,"SWA",1997.7058,"1997-8-30 00:00:00"
1997,8,31,"SWA",1997.7086,"1997-8-31 00:00:00"
1997,9,1,"SWA",1997.7097,"1997-9-1 00:00:00"
1997,9,2,"SWA",1997.7124,"1997-9-2 00:00:00"
1997,9,3,"SWA",1997.7152,"1997-9-3 00:00:00"
1997,9,4,"SWA",1997.7179,"1997-9-4 00:00:00"
1997,9,5,"SWA",1997.7207,"1997-9-5 00:00:00"
1997,9,6,"NWA",1997.7234,"1997-9-6 00:00:00"
1997,9,7,"NWA",1997.7261,"1997-9-7 00:00:00"
1997,9,8,"NWA",1997.7289,"1997-9-8 00:00:00"
1997,9,9,"NWA",1997.7316,"1997-9-9 00:00:00"
1997,9,10,"NWA",1997.7344,"1997-9-10 00:00:00"
1997,9,11,"NWA",1997.7371,"1997-9-11 00:00:00"
1997,9,12,"WA",1997.7398,"1997-9-12 00:00:00"
1997,9,13,"WA",1997.7426,"1997-9-13 00:00:00"
1997,9,14,"WA",1997.7453,"1997-9-14 00:00:00"
1997,9,15,"WA",1997.7481,"1997-9-15 00:00:00"
1997,9,16,"WA",1997.7508,"1997-9-16 00:00:00"
1997,9,17,"WA",1997.7535,"1997-9-17 00:00:00"
1997,9,18,"WA",1997.7563,"1997-9-18 00:00:00"
1997,9,19,"HB",1997.759,"1997-9-19 00:00:00"
1997,9,20,"HB",1997.7618,"1997-9-20 00:00:00"
1997,9,21,"HB",1997.7645,"1997-9-21 00:00:00"
1997,9,22,"HB",1997.7672,"1997-9-22 00:00:00"
1997,9,23,"HB",1997.77,"1997-9-23 00:00:00"
1997,9,24,"HB",1997.7727,"1997-9-24 00:00:00"
1997,9,25,"HB",1997.7755,"1997-9-25 00:00:00"
1997,9,26,"HB",1997.7782,"1997-9-26 00:00:00"
1997,9,27,"HB",1997.7809,"1997-9-27 00:00:00"
1997,9,28,"HB",1997.7837,"1997-9-28 00:00:00"
1997,9,29,"NWA",1997.7864,"1997-9-29 00:00:00"
1997,9,30,"NWA",1997.7892,"1997-9-30 00:00:00"
1997,10,1,"NWA",1997.793,"1997-10-1 00:00:00"
1997,10,2,"NWA",1997.7958,"1997-10-2 00:00:00"
1997,10,3,"NWA",1997.7985,"1997-10-3 00:00:00"
1997,10,4,"NWA",1997.8013,"1997-10-4 00:00:00"
1997,10,5,"NWA",1997.804,"1997-10-5 00:00:00"
1997,10,6,"SWZ",1997.8067,"1997-10-6 00:00:00"
1997,10,7,"SWZ",1997.8095,"1997-10-7 00:00:00"
1997,10,8,"SWZ",1997.8122,"1997-10-8 00:00:00"
1997,10,9,"SWZ",1997.815,"1997-10-9 00:00:00"
1997,10,10,"SWZ",1997.8177,"1997-10-10 00:00:00"
1997,10,11,"NZ",1997.8204,"1997-10-11 00:00:00"
1997,10,12,"NZ",1997.8232,"1997-10-12 00:00:00"
1997,10,13,"NZ",1997.8259,"1997-10-13 00:00:00"
